"Model","Train_dataset","Test_dataset","BaseMetric","ProposedMetric","Baseline_mean","Proposed_mean","Difference","Improvement","N_pairs","W_min_scipy","W_plus","W_minus","W_signed","p_value","p_value_two_sided","significant_0.05","effect_size_r"
"lightgbm","MEAN","MEAN","ReliabilityIndex","ReliabilityScore","0.8866669999999999","0.8511890000000001","-0.03547799999999979","-0.03547799999999979","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc2","ReliabilityIndex","ReliabilityScore","0.9189999999999999","0.8579060000000001","-0.06109399999999987","-0.06109399999999987","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc3","ReliabilityIndex","ReliabilityScore","0.923","0.849255","-0.07374500000000006","-0.07374500000000006","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc1","pc4","ReliabilityIndex","ReliabilityScore","0.9550000000000001","0.837194","-0.11780600000000008","-0.11780600000000008","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc1","ReliabilityIndex","ReliabilityScore","0.805","0.8256260000000001","0.020626000000000033","0.020626000000000033","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc2","pc3","ReliabilityIndex","ReliabilityScore","0.8690000000000001","0.8624240000000001","-0.006576000000000026","-0.006576000000000026","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc2","pc4","ReliabilityIndex","ReliabilityScore","0.8390000000000001","0.8592169999999999","0.02021699999999982","0.02021699999999982","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc3","pc1","ReliabilityIndex","ReliabilityScore","0.913","0.87443","-0.03856999999999999","-0.03856999999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc2","ReliabilityIndex","ReliabilityScore","0.909","0.8328979999999999","-0.07610200000000011","-0.07610200000000011","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc3","pc4","ReliabilityIndex","ReliabilityScore","0.8939999999999999","0.857014","-0.03698599999999985","-0.03698599999999985","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc1","ReliabilityIndex","ReliabilityScore","0.8879999999999999","0.8929790000000001","0.004979000000000178","0.004979000000000178","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"lightgbm","pc4","pc2","ReliabilityIndex","ReliabilityScore","0.884","0.820476","-0.06352400000000002","-0.06352400000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"lightgbm","pc4","pc3","ReliabilityIndex","ReliabilityScore","0.842","0.8448460000000001","0.002846000000000126","0.002846000000000126","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","MEAN","MEAN","AUC_mean","AUC","0.703917","0.571912","-0.13200500000000004","-0.13200500000000004","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","AUC_mean","AUC","0.8720000000000001","0.39835200000000004","-0.47364800000000007","-0.47364800000000007","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc3","AUC_mean","AUC","0.673","0.680968","0.007967999999999975","0.007967999999999975","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc4","AUC_mean","AUC","0.658","0.588605","-0.06939499999999998","-0.06939499999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc1","AUC_mean","AUC","0.649","0.4096699999999999","-0.2393300000000001","-0.2393300000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","AUC_mean","AUC","0.7040000000000001","0.445196","-0.2588040000000001","-0.2588040000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","AUC_mean","AUC","0.662","0.433854","-0.22814600000000002","-0.22814600000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc1","AUC_mean","AUC","0.721","0.7262299999999999","0.005229999999999957","0.005229999999999957","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc2","AUC_mean","AUC","0.748","0.603589","-0.14441099999999996","-0.14441099999999996","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc4","AUC_mean","AUC","0.685","0.652392","-0.03260800000000008","-0.03260800000000008","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc1","AUC_mean","AUC","0.667","0.577092","-0.08990799999999999","-0.08990799999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc2","AUC_mean","AUC","0.7120000000000001","0.750151","0.038150999999999935","0.038150999999999935","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc3","AUC_mean","AUC","0.6960000000000001","0.596846","-0.09915400000000008","-0.09915400000000008","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","MEAN","MEAN","F1_mean","F1","0.18391700000000002","0.091668","-0.09224900000000003","-0.09224900000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","F1_mean","F1","0.018","0.0","-0.018","-0.018","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc3","F1_mean","F1","0.199","0.23740199999999997","0.038401999999999964","0.038401999999999964","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc4","F1_mean","F1","0.24100000000000002","0.19355000000000003","-0.04744999999999999","-0.04744999999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc1","F1_mean","F1","0.152","0.0","-0.152","-0.152","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","F1_mean","F1","0.23399999999999999","0.0","-0.23399999999999999","-0.23399999999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","F1_mean","F1","0.198","0.008604","-0.189396","-0.189396","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc1","F1_mean","F1","0.21399999999999997","0.24974","0.03574000000000002","0.03574000000000002","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc2","F1_mean","F1","0.167","0.0018960000000000001","-0.165104","-0.165104","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc4","F1_mean","F1","0.20599999999999996","0.06743600000000001","-0.13856399999999996","-0.13856399999999996","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc1","F1_mean","F1","0.189","0.16449","-0.024510000000000004","-0.024510000000000004","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc2","F1_mean","F1","0.154","0.0319828","-0.12201719999999999","-0.12201719999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc3","F1_mean","F1","0.23500000000000001","0.144916","-0.09008400000000003","-0.09008400000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","MEAN","MEAN","Precision_mean","Precision","0.1095","0.10053680000000001","-0.00896319999999999","-0.00896319999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","Precision_mean","Precision","0.009","0.0","-0.009","-0.009","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc3","Precision_mean","Precision","0.11100000000000002","0.202181","0.09118099999999998","0.09118099999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc4","Precision_mean","Precision","0.13799999999999998","0.22845100000000002","0.09045100000000003","0.09045100000000003","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc2","pc1","Precision_mean","Precision","0.08399999999999999","0.0","-0.08399999999999999","-0.08399999999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","Precision_mean","Precision","0.13599999999999998","0.0","-0.13599999999999998","-0.13599999999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","Precision_mean","Precision","0.11200000000000002","0.116364","0.004363999999999979","0.004363999999999979","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc1","Precision_mean","Precision","0.145","0.22066600000000003","0.07566600000000004","0.07566600000000004","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc2","Precision_mean","Precision","0.098","0.001064","-0.09693600000000001","-0.09693600000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc4","Precision_mean","Precision","0.131","0.12061199999999998","-0.010388000000000022","-0.010388000000000022","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc1","Precision_mean","Precision","0.12200000000000003","0.138186","0.016185999999999978","0.016185999999999978","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc2","Precision_mean","Precision","0.091","0.016764","-0.074236","-0.074236","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc3","Precision_mean","Precision","0.137","0.162155","0.025154999999999983","0.025154999999999983","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","MEAN","MEAN","Recall_mean","Recall","0.85175","0.127529","-0.724221","-0.724221","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","Recall_mean","Recall","0.9480000000000001","0.0","-0.9480000000000001","-0.9480000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc3","Recall_mean","Recall","0.976","0.29125","-0.68475","-0.68475","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc4","Recall_mean","Recall","0.978","0.16966299999999998","-0.808337","-0.808337","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc1","Recall_mean","Recall","0.8210000000000001","0.0","-0.8210000000000001","-0.8210000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","Recall_mean","Recall","0.8640000000000001","0.0","-0.8640000000000001","-0.8640000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","Recall_mean","Recall","0.8019999999999999","0.004494","-0.7975059999999999","-0.7975059999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc1","Recall_mean","Recall","0.792","0.298701","-0.49329900000000004","-0.49329900000000004","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc2","Recall_mean","Recall","0.8360000000000001","0.008695999999999999","-0.827304","-0.827304","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc4","Recall_mean","Recall","0.779","0.047191","-0.731809","-0.731809","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc1","Recall_mean","Recall","0.7539999999999999","0.20519500000000002","-0.5488049999999999","-0.5488049999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc2","Recall_mean","Recall","0.8210000000000001","0.373913","-0.44708700000000007","-0.44708700000000007","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc3","Recall_mean","Recall","0.85","0.13125","-0.71875","-0.71875","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","MEAN","MEAN","Generalizability_mean","GLR","0.907667","0.28164620000000007","-0.6260207999999999","-0.6260207999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","Generalizability_mean","GLR","0.859","0.30430799999999997","-0.554692","-0.554692","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc3","Generalizability_mean","GLR","0.998","0.21321479999999998","-0.7847852","-0.7847852","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc4","Generalizability_mean","GLR","0.9179999999999999","0.354511","-0.5634889999999999","-0.5634889999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc1","Generalizability_mean","GLR","0.8009999999999999","-0.212688","-1.013688","-1.013688","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","Generalizability_mean","GLR","0.9179999999999999","0.11266699999999999","-0.805333","-0.805333","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","Generalizability_mean","GLR","0.875","0.12077099999999999","-0.754229","-0.754229","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc1","Generalizability_mean","GLR","0.952","0.32178199999999996","-0.630218","-0.630218","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc2","Generalizability_mean","GLR","0.881","0.332208","-0.548792","-0.548792","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc4","Generalizability_mean","GLR","0.899","0.33102299999999996","-0.5679770000000001","-0.5679770000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc1","Generalizability_mean","GLR","0.9339999999999999","0.566345","-0.36765499999999995","-0.36765499999999995","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc2","Generalizability_mean","GLR","0.8720000000000001","0.415292","-0.4567080000000001","-0.4567080000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc4","pc3","Generalizability_mean","GLR","0.9850000000000001","0.52032","-0.4646800000000001","-0.4646800000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","MEAN","MEAN","Stability","ECE","0.900417","0.09711860000000001","-0.8032984","0.8032984","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc2","Stability","ECE","0.8879999999999999","0.056015","-0.8319849999999999","0.8319849999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc3","Stability","ECE","0.907","0.124999","-0.7820010000000001","0.7820010000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc4","Stability","ECE","0.876","0.10833600000000002","-0.767664","0.767664","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc2","pc1","Stability","ECE","0.913","0.05598499999999999","-0.8570150000000001","0.8570150000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc2","pc3","Stability","ECE","0.93","0.1017032","-0.8282968","0.8282968","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc2","pc4","Stability","ECE","0.901","0.122095","-0.7789050000000001","0.7789050000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc1","Stability","ECE","0.889","0.09773820000000001","-0.7912618","0.7912618","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc2","Stability","ECE","0.8949999999999999","0.046784000000000006","-0.8482159999999999","0.8482159999999999","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc4","Stability","ECE","0.883","0.121142","-0.761858","0.761858","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc1","Stability","ECE","0.908","0.0994592","-0.8085408000000001","0.8085408000000001","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc2","Stability","ECE","0.9099999999999999","0.10988679999999999","-0.8001132","0.8001132","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc3","Stability","ECE","0.905","0.12128200000000003","-0.783718","0.783718","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","MEAN","MEAN","ReliabilityIndex","ReliabilityScore","0.8543329999999999","0.847902","-0.0064309999999998535","-0.0064309999999998535","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc2","ReliabilityIndex","ReliabilityScore","0.8310000000000001","0.86538","0.034379999999999966","0.034379999999999966","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc1","pc3","ReliabilityIndex","ReliabilityScore","0.8379999999999999","0.8272030000000001","-0.010796999999999723","-0.010796999999999723","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc1","pc4","ReliabilityIndex","ReliabilityScore","0.881","0.8563069999999999","-0.024693000000000076","-0.024693000000000076","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc1","ReliabilityIndex","ReliabilityScore","0.818","0.7792239999999999","-0.03877600000000003","-0.03877600000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc3","ReliabilityIndex","ReliabilityScore","0.892","0.81821","-0.07379000000000002","-0.07379000000000002","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc2","pc4","ReliabilityIndex","ReliabilityScore","0.8459999999999999","0.8127639999999999","-0.03323599999999993","-0.03323599999999993","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc1","ReliabilityIndex","ReliabilityScore","0.8720000000000001","0.8543850000000001","-0.017615000000000047","-0.017615000000000047","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"mlp","pc3","pc2","ReliabilityIndex","ReliabilityScore","0.858","0.8731069999999999","0.01510699999999987","0.01510699999999987","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc3","pc4","ReliabilityIndex","ReliabilityScore","0.8400000000000001","0.848123","0.00812299999999988","0.00812299999999988","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc1","ReliabilityIndex","ReliabilityScore","0.8510000000000002","0.894571","0.043570999999999804","0.043570999999999804","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc2","ReliabilityIndex","ReliabilityScore","0.859","0.86592","0.006920000000000037","0.006920000000000037","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"mlp","pc4","pc3","ReliabilityIndex","ReliabilityScore","0.866","0.879626","0.013626000000000027","0.013626000000000027","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","MEAN","MEAN","AUC_mean","AUC","0.762833","0.7507210000000001","-0.0121119999999999","-0.0121119999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc2","AUC_mean","AUC","0.8210000000000001","0.820053","-0.0009470000000000312","-0.0009470000000000312","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc3","AUC_mean","AUC","0.7859999999999999","0.780896","-0.005103999999999886","-0.005103999999999886","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc4","AUC_mean","AUC","0.799","0.7966749999999999","-0.0023250000000001325","-0.0023250000000001325","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc1","AUC_mean","AUC","0.677","0.667441","-0.009559000000000095","-0.009559000000000095","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc3","AUC_mean","AUC","0.7150000000000001","0.6803480000000001","-0.034652000000000016","-0.034652000000000016","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc4","AUC_mean","AUC","0.6170000000000001","0.53601","-0.08099000000000012","-0.08099000000000012","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc1","AUC_mean","AUC","0.807","0.8067499999999999","-0.0002500000000001945","-0.0002500000000001945","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc2","AUC_mean","AUC","0.827","0.832681","0.005681000000000047","0.005681000000000047","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc4","AUC_mean","AUC","0.7820000000000001","0.783932","0.0019319999999998227","0.0019319999999998227","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc1","AUC_mean","AUC","0.7500000000000001","0.7489229999999999","-0.0010770000000002167","-0.0010770000000002167","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc2","AUC_mean","AUC","0.8280000000000001","0.8128610000000001","-0.015139000000000014","-0.015139000000000014","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc3","AUC_mean","AUC","0.745","0.742082","-0.002917999999999976","-0.002917999999999976","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","MEAN","MEAN","F1_mean","F1","0.17450000000000002","0.14388","-0.03062000000000001","-0.03062000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc2","F1_mean","F1","0.10800000000000001","0.105708","-0.0022920000000000162","-0.0022920000000000162","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc3","F1_mean","F1","0.348","0.326717","-0.021282999999999996","-0.021282999999999996","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc4","F1_mean","F1","0.337","0.272281","-0.06471900000000003","-0.06471900000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc1","F1_mean","F1","0.14100000000000001","0.0969228","-0.04407720000000001","-0.04407720000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc3","F1_mean","F1","0.009","0.0","-0.009","-0.009","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc4","F1_mean","F1","0.025","0.002174","-0.022826000000000003","-0.022826000000000003","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc1","F1_mean","F1","0.284","0.32183800000000007","0.037838000000000094","0.037838000000000094","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc2","F1_mean","F1","0.13599999999999998","0.0927858","-0.04321419999999998","-0.04321419999999998","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc4","F1_mean","F1","0.215","0.123397","-0.09160299999999999","-0.09160299999999999","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc1","F1_mean","F1","0.188","0.17427299999999998","-0.013727000000000017","-0.013727000000000017","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc2","F1_mean","F1","0.060999999999999985","0.08372679999999999","0.022726800000000005","0.022726800000000005","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc3","F1_mean","F1","0.242","0.126742","-0.115258","-0.115258","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","MEAN","MEAN","Precision_mean","Precision","0.204167","0.215609","0.011442000000000008","0.011442000000000008","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc2","Precision_mean","Precision","0.081","0.14651","0.06551","0.06551","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc3","Precision_mean","Precision","0.308","0.324487","0.01648700000000003","0.01648700000000003","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc1","pc4","Precision_mean","Precision","0.433","0.440329","0.00732900000000003","0.00732900000000003","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc1","Precision_mean","Precision","0.21799999999999997","0.458095","0.240095","0.240095","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc2","pc3","Precision_mean","Precision","0.085","0.0","-0.085","-0.085","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc4","Precision_mean","Precision","0.22999999999999998","0.03333320000000001","-0.19666679999999997","-0.19666679999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc1","Precision_mean","Precision","0.231","0.316658","0.08565799999999998","0.08565799999999998","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc2","Precision_mean","Precision","0.10200000000000001","0.12154500000000001","0.019545000000000007","0.019545000000000007","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc3","pc4","Precision_mean","Precision","0.3340000000000001","0.31613800000000003","-0.017862000000000045","-0.017862000000000045","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc4","pc1","Precision_mean","Precision","0.165","0.185108","0.020107999999999987","0.020107999999999987","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc2","Precision_mean","Precision","0.03300000000000001","0.04996199999999999","0.016961999999999984","0.016961999999999984","5","15.0","15.0","0.0","15.0","0.03125","0.0625","True","1.0"
"random_forest","pc4","pc3","Precision_mean","Precision","0.22999999999999998","0.195143","-0.03485699999999997","-0.03485699999999997","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","MEAN","MEAN","Recall_mean","Recall","0.220833","0.142631","-0.078202","-0.078202","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc2","Recall_mean","Recall","0.165","0.113044","-0.051956","-0.051956","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc3","Recall_mean","Recall","0.40099999999999997","0.3325","-0.06849999999999995","-0.06849999999999995","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc1","pc4","Recall_mean","Recall","0.275","0.2","-0.07500000000000001","-0.07500000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc1","Recall_mean","Recall","0.10400000000000001","0.05714280000000001","-0.0468572","-0.0468572","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc3","Recall_mean","Recall","0.005","0.0","-0.005","-0.005","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc2","pc4","Recall_mean","Recall","0.013000000000000001","0.001124","-0.011876000000000001","-0.011876000000000001","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
"random_forest","pc3","pc1","Recall_mean","Recall","0.369","0.32987","-0.03913","-0.03913","5","0.0","0.0","15.0","-15.0","1.0","0.0625","False","-1.0"
